temperature	xi	s_xvi	wavelength	opacity
1.07848632336	-0.634538173676	s_xvi	3.9908	0.0	
1.07848632336	-0.5943775177	s_xvi	3.9908	0.0	
1.07848632336	-0.554216861725	s_xvi	3.9908	0.0	
1.07848632336	-0.51405620575	s_xvi	3.9908	0.0	
1.07848632336	-0.473895579576	s_xvi	3.9908	0.0	
1.07848632336	-0.433734953403	s_xvi	3.9908	0.0	
1.07848632336	-0.393574297428	s_xvi	3.9908	0.0	
1.07848632336	-0.353413641453	s_xvi	3.9908	0.0	
1.07848632336	-0.31325301528	s_xvi	3.9908	0.0	
1.07848632336	-0.273092359304	s_xvi	3.9908	0.0	
1.07848632336	-0.232931733131	s_xvi	3.9908	0.0	
1.07848632336	-0.192771077156	s_xvi	3.9908	0.0	
1.07848632336	-0.152610436082	s_xvi	3.9908	0.0	
1.07848632336	-0.112449802458	s_xvi	3.9908	0.0	
1.07848632336	-0.0722891539335	s_xvi	3.9908	0.0	
1.07848632336	-0.0321285128593	s_xvi	3.9908	0.0	
1.07848632336	0.00803212821484	s_xvi	3.9908	0.0	
1.07848632336	0.048192769289	s_xvi	3.9908	0.0	
1.07848632336	0.0883534103632	s_xvi	3.9908	0.0	
1.07848632336	0.128514051437	s_xvi	3.9908	0.0	
1.07848632336	0.168674692512	s_xvi	3.9908	0.0	
1.07848632336	0.208835348487	s_xvi	3.9908	0.0	
1.07848632336	0.248995989561	s_xvi	3.9908	0.0	
1.07848632336	0.289156615734	s_xvi	3.9908	0.0	
1.07848632336	0.329317271709	s_xvi	3.9908	0.0	
1.07848632336	0.369477897882	s_xvi	3.9908	0.0	
1.07848632336	0.409638553858	s_xvi	3.9908	0.0	
1.07848632336	0.449799209833	s_xvi	3.9908	0.0	
1.07848632336	0.489959836006	s_xvi	3.9908	0.0	
1.07848632336	0.530120491982	s_xvi	3.9908	0.0	
1.07848632336	0.570281147957	s_xvi	3.9908	0.0	
1.07848632336	0.610441744328	s_xvi	3.9908	0.0	
1.07848632336	0.650602400303	s_xvi	3.9908	0.0	
1.07848632336	0.690763056278	s_xvi	3.9908	0.0	
1.07848632336	0.730923712254	s_xvi	3.9908	0.0	
1.07848632336	0.771084308624	s_xvi	3.9908	0.0	
1.07848632336	0.8112449646	s_xvi	3.9908	0.0	
1.07848632336	0.851405620575	s_xvi	3.9908	0.0	
1.07848632336	0.89156627655	s_xvi	3.9908	0.0	
1.07848632336	0.931726932526	s_xvi	3.9908	0.0	
1.07848632336	0.971887528896	s_xvi	3.9908	0.0	
1.07848632336	1.01204824448	s_xvi	3.9908	0.0	
1.07848632336	1.05220878124	s_xvi	3.9908	0.0	
1.07848632336	1.09236943722	s_xvi	3.9908	0.0	
1.07848632336	1.13253009319	s_xvi	3.9908	0.0	
1.07848632336	1.17269074917	s_xvi	3.9908	0.0	
1.07848632336	1.21285140514	s_xvi	3.9908	0.0	
1.07848632336	1.25301206112	s_xvi	3.9908	0.0	
1.07848632336	1.29317271709	s_xvi	3.9908	0.0	
1.07848632336	1.33333337307	s_xvi	3.9908	0.0	
1.07848632336	1.37349402905	s_xvi	3.9908	0.0	
1.07848632336	1.41365456581	s_xvi	3.9908	0.0	
1.07848632336	1.45381522179	s_xvi	3.9908	0.0	
1.07848632336	1.49397587776	s_xvi	3.9908	0.0	
1.07848632336	1.53413653374	s_xvi	3.9908	0.0	
1.07848632336	1.57429718971	s_xvi	3.9908	0.0	
1.07848632336	1.61445784569	s_xvi	3.9908	0.0	
1.07848632336	1.65461850166	s_xvi	3.9908	0.0	
1.07848632336	1.69477915764	s_xvi	3.9908	0.0	
1.07848632336	1.73493981361	s_xvi	3.9908	0.0	
1.07848632336	1.77510035038	s_xvi	3.9908	0.0	
1.07848632336	1.81526100636	s_xvi	3.9908	0.0	
1.07848632336	1.85542166233	s_xvi	3.9908	0.0	
1.07848632336	1.89558231831	s_xvi	3.9908	0.0	
1.07848632336	1.93574297428	s_xvi	3.9908	0.0	
1.07848632336	1.97590363026	s_xvi	3.9908	8.5124e-19	
1.07848632336	2.01606416702	s_xvi	3.9908	1.34488e-18	
1.07848632336	2.056224823	s_xvi	3.9908	2.10765e-18	
1.07848632336	2.09638547897	s_xvi	3.9908	3.27592e-18	
1.07848632336	2.13654613495	s_xvi	3.9908	5.04998e-18	
1.07848632336	2.17670679092	s_xvi	3.9908	7.72112e-18	
1.07848632336	2.2168674469	s_xvi	3.9908	1.17092e-17	
1.07848632336	2.25702810287	s_xvi	3.9908	1.76049e-17	
1.07848632336	2.29718875885	s_xvi	3.9908	2.62728e-17	
1.07848632336	2.33734941483	s_xvi	3.9908	3.88929e-17	
1.07848632336	2.3775100708	s_xvi	3.9908	5.71545e-17	
1.07848632336	2.41767072678	s_xvi	3.9908	8.32502e-17	
1.07848632336	2.45783138275	s_xvi	3.9908	1.20296e-16	
1.07848632336	2.49799203873	s_xvi	3.9908	1.72433e-16	
1.07848632336	2.5381526947	s_xvi	3.9908	2.45168e-16	
1.07848632336	2.57831335068	s_xvi	3.9908	3.45726e-16	
1.07848632336	2.61847400665	s_xvi	3.9908	4.83455e-16	
1.07848632336	2.65863442421	s_xvi	3.9908	6.70288e-16	
1.07848632336	2.69879508018	s_xvi	3.9908	9.21253e-16	
1.07848632336	2.73895573616	s_xvi	3.9908	1.25481e-15	
1.07848632336	2.77911639214	s_xvi	3.9908	1.6934e-15	
1.07848632336	2.81927704811	s_xvi	3.9908	2.26368e-15	
1.07848632336	2.85943770409	s_xvi	3.9908	2.99644e-15	
1.07848632336	2.89959836006	s_xvi	3.9908	3.92693e-15	
1.07848632336	2.93975901604	s_xvi	3.9908	5.09362e-15	
1.07848632336	2.97991967201	s_xvi	3.9908	6.53776e-15	
1.07848632336	3.02008032799	s_xvi	3.9908	8.30182e-15	
1.07848632336	3.06024098396	s_xvi	3.9908	1.04278e-14	
1.07848632336	3.10040163994	s_xvi	3.9908	1.29554e-14	
1.07848632336	3.14056229591	s_xvi	3.9908	1.59195e-14	
1.07848632336	3.18072295189	s_xvi	3.9908	1.9348e-14	
1.07848632336	3.22088360786	s_xvi	3.9908	2.32603e-14	
1.07848632336	3.26104426384	s_xvi	3.9908	2.76649e-14	
1.07848632336	3.30120491982	s_xvi	3.9908	3.25584e-14	
1.07848632336	3.34136557579	s_xvi	3.9908	3.79245e-14	
1.07848632336	3.38152599335	s_xvi	3.9908	4.37333e-14	
1.07848632336	3.42168664932	s_xvi	3.9908	4.99417e-14	
1.07848632336	3.4618473053	s_xvi	3.9908	5.64929e-14	
1.07848632336	3.50200796127	s_xvi	3.9908	6.33175e-14	
1.07848632336	3.54216861725	s_xvi	3.9908	7.03338e-14	
1.07848632336	3.58232927322	s_xvi	3.9908	7.74491e-14	
1.07848632336	3.6224899292	s_xvi	3.9908	8.45615e-14	
1.07848632336	3.66265058517	s_xvi	3.9908	9.15614e-14	
1.07848632336	3.70281124115	s_xvi	3.9908	9.83336e-14	
1.07848632336	3.74297189713	s_xvi	3.9908	1.04761e-13	
1.07848632336	3.7831325531	s_xvi	3.9908	1.10729e-13	
1.07848632336	3.82329320908	s_xvi	3.9908	1.16128e-13	
1.07848632336	3.86345386505	s_xvi	3.9908	1.20856e-13	
1.07848632336	3.90361452103	s_xvi	3.9908	1.24826e-13	
1.07848632336	3.943775177	s_xvi	3.9908	1.2797e-13	
1.07848632336	3.98393583298	s_xvi	3.9908	1.30236e-13	
1.07848632336	4.02409648895	s_xvi	3.9908	1.316e-13	
1.07848632336	4.06425714493	s_xvi	3.9908	1.32058e-13	
1.07848632336	4.1044178009	s_xvi	3.9908	1.31629e-13	
1.07848632336	4.14457845688	s_xvi	3.9908	1.30352e-13	
1.07848632336	4.18473911285	s_xvi	3.9908	1.28284e-13	
1.07848632336	4.22489976883	s_xvi	3.9908	1.25503e-13	
1.07848632336	4.2650604248	s_xvi	3.9908	1.22094e-13	
1.07848632336	4.30522108078	s_xvi	3.9908	1.18147e-13	
1.07848632336	4.34538173676	s_xvi	3.9908	1.13759e-13	
1.07848632336	4.38554239273	s_xvi	3.9908	1.09021e-13	
1.07848632336	4.42570304871	s_xvi	3.9908	1.04028e-13	
1.07848632336	4.46586322784	s_xvi	3.9908	9.88634e-14	
1.07848632336	4.50602388382	s_xvi	3.9908	9.36053e-14	
1.07848632336	4.54618453979	s_xvi	3.9908	8.83223e-14	
1.07848632336	4.58634519577	s_xvi	3.9908	8.30745e-14	
1.07848632336	4.62650585175	s_xvi	3.9908	7.79115e-14	
1.07848632336	4.66666650772	s_xvi	3.9908	7.2875e-14	
1.07848632336	4.7068271637	s_xvi	3.9908	6.79983e-14	
1.07848632336	4.74698781967	s_xvi	3.9908	6.33068e-14	
1.07848632336	4.78714847565	s_xvi	3.9908	5.88192e-14	
1.07848632336	4.82730913162	s_xvi	3.9908	5.45482e-14	
1.07848632336	4.8674697876	s_xvi	3.9908	5.05014e-14	
1.07848632336	4.90763044357	s_xvi	3.9908	4.66823e-14	
1.07848632336	4.94779109955	s_xvi	3.9908	4.30907e-14	
1.07848632336	4.98795175552	s_xvi	3.9908	3.97237e-14	
1.07848632336	5.0281124115	s_xvi	3.9908	3.6576e-14	
1.07848632336	5.06827306747	s_xvi	3.9908	3.36404e-14	
1.07848632336	5.10843372345	s_xvi	3.9908	3.0909e-14	
1.07848632336	5.14859437943	s_xvi	3.9908	2.83725e-14	
1.07848632336	5.1887550354	s_xvi	3.9908	2.60208e-14	
1.07848632336	5.22891569138	s_xvi	3.9908	2.38445e-14	
1.07848632336	5.26907634735	s_xvi	3.9908	2.18344e-14	
1.07848632336	5.30923700333	s_xvi	3.9908	1.99786e-14	
1.07848632336	5.3493976593	s_xvi	3.9908	1.82678e-14	
1.07848632336	5.38955831528	s_xvi	3.9908	1.66929e-14	
1.07848632336	5.42971897125	s_xvi	3.9908	1.52438e-14	
1.07848632336	5.46987962723	s_xvi	3.9908	1.39112e-14	
1.07848632336	5.5100402832	s_xvi	3.9908	1.26881e-14	
1.07848632336	5.55020093918	s_xvi	3.9908	1.15654e-14	
1.07848632336	5.59036159515	s_xvi	3.9908	1.05357e-14	
1.07848632336	5.63052225113	s_xvi	3.9908	9.59261e-15	
1.07848632336	5.6706829071	s_xvi	3.9908	8.72821e-15	
1.07848632336	5.71084356308	s_xvi	3.9908	7.9368e-15	
1.07848632336	5.75100421906	s_xvi	3.9908	7.21261e-15	
1.07848632336	5.79116487503	s_xvi	3.9908	6.55027e-15	
1.07848632336	5.83132553101	s_xvi	3.9908	5.94437e-15	
1.07848632336	5.87148571014	s_xvi	3.9908	5.39105e-15	
1.07848632336	5.91164636612	s_xvi	3.9908	4.88566e-15	
1.07848632336	5.95180702209	s_xvi	3.9908	4.42427e-15	
1.07848632336	5.99196767807	s_xvi	3.9908	4.00324e-15	
1.07848632336	6.03212833405	s_xvi	3.9908	3.61922e-15	
1.07848632336	6.07228899002	s_xvi	3.9908	3.26911e-15	
1.07848632336	6.112449646	s_xvi	3.9908	2.9501e-15	
1.07848632336	6.15261030197	s_xvi	3.9908	2.65956e-15	
1.07848632336	6.19277095795	s_xvi	3.9908	2.3951e-15	
1.07848632336	6.23293161392	s_xvi	3.9908	2.15454e-15	
1.07848632336	6.2730922699	s_xvi	3.9908	1.93573e-15	
1.07848632336	6.31325292587	s_xvi	3.9908	1.73698e-15	
1.07848632336	6.35341358185	s_xvi	3.9908	1.55659e-15	
1.07848632336	6.39357423782	s_xvi	3.9908	1.39302e-15	
1.07848632336	6.4337348938	s_xvi	3.9908	1.24503e-15	
1.07848632336	6.47389554977	s_xvi	3.9908	1.11105e-15	
1.07848632336	6.51405620575	s_xvi	3.9908	9.89926e-16	
1.07848632336	6.55421686172	s_xvi	3.9908	8.80597e-16	
1.07848632336	6.5943775177	s_xvi	3.9908	7.81689e-16	
1.07848632336	6.63453817368	s_xvi	3.9908	6.92847e-16	
1.07848632336	6.67469882965	s_xvi	3.9908	6.1298e-16	
1.07848632336	6.71485948563	s_xvi	3.9908	5.41418e-16	
1.07848632336	6.7550201416	s_xvi	3.9908	4.77492e-16	
1.07848632336	6.79518079758	s_xvi	3.9908	4.20196e-16	
1.07848632336	6.83534145355	s_xvi	3.9908	3.68982e-16	
1.07848632336	6.87550210953	s_xvi	3.9908	3.23271e-16	
1.07848632336	6.9156627655	s_xvi	3.9908	2.82673e-16	
1.07848632336	6.95582342148	s_xvi	3.9908	2.46868e-16	
1.07848632336	6.99598407745	s_xvi	3.9908	2.15184e-16	
1.07848632336	7.03614473343	s_xvi	3.9908	1.87212e-16	
1.07848632336	7.0763053894	s_xvi	3.9908	1.62575e-16	
1.07848632336	7.11646604538	s_xvi	3.9908	1.40788e-16	
1.07848632336	7.15662670135	s_xvi	3.9908	1.21823e-16	
1.07848632336	7.19678735733	s_xvi	3.9908	1.05315e-16	
1.07848632336	7.23694801331	s_xvi	3.9908	9.08296e-17	
1.07848632336	7.27710866928	s_xvi	3.9908	7.82186e-17	
1.07848632336	7.31726884842	s_xvi	3.9908	6.72674e-17	
1.07848632336	7.35742950439	s_xvi	3.9908	5.77772e-17	
1.07848632336	7.39759016037	s_xvi	3.9908	4.95221e-17	
1.07848632336	7.43775081635	s_xvi	3.9908	4.24782e-17	
1.07848632336	7.47791147232	s_xvi	3.9908	3.63388e-17	
1.07848632336	7.5180721283	s_xvi	3.9908	3.11181e-17	
1.07848632336	7.55823278427	s_xvi	3.9908	2.658e-17	
1.07848632336	7.59839344025	s_xvi	3.9908	2.2714e-17	
1.07848632336	7.63855409622	s_xvi	3.9908	1.94025e-17	
1.07848632336	7.6787147522	s_xvi	3.9908	1.65696e-17	
1.07848632336	7.71887540817	s_xvi	3.9908	1.41637e-17	
1.07848632336	7.75903606415	s_xvi	3.9908	1.20826e-17	
1.07848632336	7.79919672012	s_xvi	3.9908	1.03305e-17	
1.07848632336	7.8393573761	s_xvi	3.9908	8.82585e-18	
1.07848632336	7.87951803207	s_xvi	3.9908	7.54383e-18	
1.07848632336	7.91967868805	s_xvi	3.9908	6.45187e-18	
1.07848632336	7.95983934402	s_xvi	3.9908	5.52198e-18	
1.07848632336	8.0	s_xvi	3.9908	4.73014e-18	
1.13156604767	-2.0	s_xvi	3.9908	0.0	
1.13156604767	-1.95983934402	s_xvi	3.9908	0.0	
1.13156604767	-1.91967868805	s_xvi	3.9908	0.0	
1.13156604767	-1.87951803207	s_xvi	3.9908	0.0	
1.13156604767	-1.8393573761	s_xvi	3.9908	0.0	
1.13156604767	-1.79919683933	s_xvi	3.9908	0.0	
1.13156604767	-1.75903618336	s_xvi	3.9908	0.0	
1.13156604767	-1.71887552738	s_xvi	3.9908	0.0	
1.13156604767	-1.67871487141	s_xvi	3.9908	0.0	
1.13156604767	-1.63855421543	s_xvi	3.9908	0.0	
1.13156604767	-1.59839355946	s_xvi	3.9908	0.0	
1.13156604767	-1.55823290348	s_xvi	3.9908	0.0	
1.13156604767	-1.51807224751	s_xvi	3.9908	0.0	
1.13156604767	-1.47791159153	s_xvi	3.9908	0.0	
1.13156604767	-1.43775105476	s_xvi	3.9908	0.0	
1.13156604767	-1.39759039879	s_xvi	3.9908	0.0	
1.13156604767	-1.35742974281	s_xvi	3.9908	0.0	
1.13156604767	-1.31726908684	s_xvi	3.9908	0.0	
1.13156604767	-1.27710843086	s_xvi	3.9908	0.0	
1.13156604767	-1.23694777489	s_xvi	3.9908	0.0	
1.13156604767	-1.19678711891	s_xvi	3.9908	0.0	
1.13156604767	-1.15662646294	s_xvi	3.9908	0.0	
1.13156604767	-1.11646580696	s_xvi	3.9908	0.0	
1.13156604767	-1.0763052702	s_xvi	3.9908	0.0	
1.13156604767	-1.03614461422	s_xvi	3.9908	0.0	
1.13156604767	-0.995983958244	s_xvi	3.9908	0.0	
1.13156604767	-0.955823302269	s_xvi	3.9908	0.0	
1.13156604767	-0.915662646294	s_xvi	3.9908	0.0	
1.13156604767	-0.875501990318	s_xvi	3.9908	0.0	
1.13156604767	-0.835341393948	s_xvi	3.9908	0.0	
1.13156604767	-0.795180737972	s_xvi	3.9908	0.0	
1.13156604767	-0.755020081997	s_xvi	3.9908	0.0	
1.13156604767	-0.714859426022	s_xvi	3.9908	0.0	
1.13156604767	-0.674698770046	s_xvi	3.9908	0.0	
1.13156604767	-0.634538173676	s_xvi	3.9908	0.0	
1.13156604767	-0.5943775177	s_xvi	3.9908	0.0	
1.13156604767	-0.554216861725	s_xvi	3.9908	0.0	
1.13156604767	-0.51405620575	s_xvi	3.9908	0.0	
1.13156604767	-0.473895579576	s_xvi	3.9908	0.0	
1.13156604767	-0.433734953403	s_xvi	3.9908	0.0	
1.13156604767	-0.393574297428	s_xvi	3.9908	0.0	
1.13156604767	-0.353413641453	s_xvi	3.9908	0.0	
1.13156604767	-0.31325301528	s_xvi	3.9908	0.0	
1.13156604767	-0.273092359304	s_xvi	3.9908	0.0	
1.13156604767	-0.232931733131	s_xvi	3.9908	0.0	
1.13156604767	-0.192771077156	s_xvi	3.9908	0.0	
1.13156604767	-0.152610436082	s_xvi	3.9908	0.0	
1.13156604767	-0.112449802458	s_xvi	3.9908	0.0	
1.13156604767	-0.0722891539335	s_xvi	3.9908	0.0	
1.13156604767	-0.0321285128593	s_xvi	3.9908	0.0	
1.13156604767	0.00803212821484	s_xvi	3.9908	0.0	
1.13156604767	0.048192769289	s_xvi	3.9908	0.0	
1.13156604767	0.0883534103632	s_xvi	3.9908	0.0	
1.13156604767	0.128514051437	s_xvi	3.9908	0.0	
1.13156604767	0.168674692512	s_xvi	3.9908	0.0	
1.13156604767	0.208835348487	s_xvi	3.9908	0.0	
1.13156604767	0.248995989561	s_xvi	3.9908	0.0	
1.13156604767	0.289156615734	s_xvi	3.9908	0.0	
1.13156604767	0.329317271709	s_xvi	3.9908	0.0	
1.13156604767	0.369477897882	s_xvi	3.9908	0.0	
1.13156604767	0.409638553858	s_xvi	3.9908	0.0	
1.13156604767	0.449799209833	s_xvi	3.9908	0.0	
1.13156604767	0.489959836006	s_xvi	3.9908	0.0	
1.13156604767	0.530120491982	s_xvi	3.9908	0.0	
1.13156604767	0.570281147957	s_xvi	3.9908	0.0	
1.13156604767	0.610441744328	s_xvi	3.9908	0.0	
1.13156604767	0.650602400303	s_xvi	3.9908	0.0	
1.13156604767	0.690763056278	s_xvi	3.9908	0.0	
1.13156604767	0.730923712254	s_xvi	3.9908	0.0	
1.13156604767	0.771084308624	s_xvi	3.9908	0.0	
1.13156604767	0.8112449646	s_xvi	3.9908	0.0	
1.13156604767	0.851405620575	s_xvi	3.9908	0.0	
1.13156604767	0.89156627655	s_xvi	3.9908	0.0	
1.13156604767	0.931726932526	s_xvi	3.9908	0.0	
1.13156604767	0.971887528896	s_xvi	3.9908	0.0	
1.13156604767	1.01204824448	s_xvi	3.9908	0.0	
1.13156604767	1.05220878124	s_xvi	3.9908	0.0	
1.13156604767	1.09236943722	s_xvi	3.9908	0.0	
1.13156604767	1.13253009319	s_xvi	3.9908	0.0	
1.13156604767	1.17269074917	s_xvi	3.9908	0.0	
1.13156604767	1.21285140514	s_xvi	3.9908	0.0	
1.13156604767	1.25301206112	s_xvi	3.9908	0.0	
1.13156604767	1.29317271709	s_xvi	3.9908	0.0	
1.13156604767	1.33333337307	s_xvi	3.9908	0.0	
1.13156604767	1.37349402905	s_xvi	3.9908	0.0	
1.13156604767	1.41365456581	s_xvi	3.9908	0.0	
1.13156604767	1.45381522179	s_xvi	3.9908	0.0	
1.13156604767	1.49397587776	s_xvi	3.9908	0.0	
1.13156604767	1.53413653374	s_xvi	3.9908	0.0	
1.13156604767	1.57429718971	s_xvi	3.9908	0.0	
1.13156604767	1.61445784569	s_xvi	3.9908	0.0	
1.13156604767	1.65461850166	s_xvi	3.9908	0.0	
1.13156604767	1.69477915764	s_xvi	3.9908	0.0	
1.13156604767	1.73493981361	s_xvi	3.9908	0.0	
1.13156604767	1.77510035038	s_xvi	3.9908	0.0	
1.13156604767	1.81526100636	s_xvi	3.9908	0.0	
1.13156604767	1.85542166233	s_xvi	3.9908	0.0	
1.13156604767	1.89558231831	s_xvi	3.9908	0.0	
1.13156604767	1.93574297428	s_xvi	3.9908	0.0	
1.13156604767	1.97590363026	s_xvi	3.9908	9.65115e-19	
1.13156604767	2.01606416702	s_xvi	3.9908	1.52203e-18	
1.13156604767	2.056224823	s_xvi	3.9908	2.38061e-18	
1.13156604767	2.09638547897	s_xvi	3.9908	3.69266e-18	
1.13156604767	2.13654613495	s_xvi	3.9908	5.68033e-18	
1.13156604767	2.17670679092	s_xvi	3.9908	8.66567e-18	
1.13156604767	2.2168674469	s_xvi	3.9908	1.31113e-17	
1.13156604767	2.25702810287	s_xvi	3.9908	1.96668e-17	
1.13156604767	2.29718875885	s_xvi	3.9908	2.92775e-17	
1.13156604767	2.33734941483	s_xvi	3.9908	4.32312e-17	
1.13156604767	2.3775100708	s_xvi	3.9908	6.33606e-17	
1.13156604767	2.41767072678	s_xvi	3.9908	9.20446e-17	
1.13156604767	2.45783138275	s_xvi	3.9908	1.32649e-16	
1.13156604767	2.49799203873	s_xvi	3.9908	1.89622e-16	
1.13156604767	2.5381526947	s_xvi	3.9908	2.68863e-16	
1.13156604767	2.57831335068	s_xvi	3.9908	3.78075e-16	
1.13156604767	2.61847400665	s_xvi	3.9908	5.27189e-16	
1.13156604767	2.65863442421	s_xvi	3.9908	7.28816e-16	
1.13156604767	2.69879508018	s_xvi	3.9908	9.98784e-16	
1.13156604767	2.73895573616	s_xvi	3.9908	1.35641e-15	
1.13156604767	2.77911639214	s_xvi	3.9908	1.82507e-15	
1.13156604767	2.81927704811	s_xvi	3.9908	2.43236e-15	
1.13156604767	2.85943770409	s_xvi	3.9908	3.21006e-15	
1.13156604767	2.89959836006	s_xvi	3.9908	4.19394e-15	
1.13156604767	2.93975901604	s_xvi	3.9908	5.42284e-15	
1.13156604767	2.97991967201	s_xvi	3.9908	6.93843e-15	
1.13156604767	3.02008032799	s_xvi	3.9908	8.78268e-15	
1.13156604767	3.06024098396	s_xvi	3.9908	1.09966e-14	
1.13156604767	3.10040163994	s_xvi	3.9908	1.36183e-14	
1.13156604767	3.14056229591	s_xvi	3.9908	1.66802e-14	
1.13156604767	3.18072295189	s_xvi	3.9908	2.02075e-14	
1.13156604767	3.22088360786	s_xvi	3.9908	2.42159e-14	
1.13156604767	3.26104426384	s_xvi	3.9908	2.87097e-14	
1.13156604767	3.30120491982	s_xvi	3.9908	3.36812e-14	
1.13156604767	3.34136557579	s_xvi	3.9908	3.91093e-14	
1.13156604767	3.38152599335	s_xvi	3.9908	4.49595e-14	
1.13156604767	3.42168664932	s_xvi	3.9908	5.1184e-14	
1.13156604767	3.4618473053	s_xvi	3.9908	5.77215e-14	
1.13156604767	3.50200796127	s_xvi	3.9908	6.44985e-14	
1.13156604767	3.54216861725	s_xvi	3.9908	7.14299e-14	
1.13156604767	3.58232927322	s_xvi	3.9908	7.84203e-14	
1.13156604767	3.6224899292	s_xvi	3.9908	8.53659e-14	
1.13156604767	3.66265058517	s_xvi	3.9908	9.21563e-14	
1.13156604767	3.70281124115	s_xvi	3.9908	9.86777e-14	
1.13156604767	3.74297189713	s_xvi	3.9908	1.04815e-13	
1.13156604767	3.7831325531	s_xvi	3.9908	1.10457e-13	
1.13156604767	3.82329320908	s_xvi	3.9908	1.155e-13	
1.13156604767	3.86345386505	s_xvi	3.9908	1.1985e-13	
1.13156604767	3.90361452103	s_xvi	3.9908	1.23427e-13	
1.13156604767	3.943775177	s_xvi	3.9908	1.26173e-13	
1.13156604767	3.98393583298	s_xvi	3.9908	1.28047e-13	
1.13156604767	4.02409648895	s_xvi	3.9908	1.29033e-13	
1.13156604767	4.06425714493	s_xvi	3.9908	1.29137e-13	
1.13156604767	4.1044178009	s_xvi	3.9908	1.28386e-13	
1.13156604767	4.14457845688	s_xvi	3.9908	1.26827e-13	
1.13156604767	4.18473911285	s_xvi	3.9908	1.24522e-13	
1.13156604767	4.22489976883	s_xvi	3.9908	1.21552e-13	
1.13156604767	4.2650604248	s_xvi	3.9908	1.18003e-13	
1.13156604767	4.30522108078	s_xvi	3.9908	1.13964e-13	
1.13156604767	4.34538173676	s_xvi	3.9908	1.09529e-13	
1.13156604767	4.38554239273	s_xvi	3.9908	1.04789e-13	
1.13156604767	4.42570304871	s_xvi	3.9908	9.98327e-14	
1.13156604767	4.46586322784	s_xvi	3.9908	9.47394e-14	
1.13156604767	4.50602388382	s_xvi	3.9908	8.9582e-14	
1.13156604767	4.54618453979	s_xvi	3.9908	8.44231e-14	
1.13156604767	4.58634519577	s_xvi	3.9908	7.93191e-14	
1.13156604767	4.62650585175	s_xvi	3.9908	7.43146e-14	
1.13156604767	4.66666650772	s_xvi	3.9908	6.94471e-14	
1.13156604767	4.7068271637	s_xvi	3.9908	6.4746e-14	
1.13156604767	4.74698781967	s_xvi	3.9908	6.02337e-14	
1.13156604767	4.78714847565	s_xvi	3.9908	5.5926e-14	
1.13156604767	4.82730913162	s_xvi	3.9908	5.18334e-14	
1.13156604767	4.8674697876	s_xvi	3.9908	4.79616e-14	
1.13156604767	4.90763044357	s_xvi	3.9908	4.43125e-14	
1.13156604767	4.94779109955	s_xvi	3.9908	4.08852e-14	
1.13156604767	4.98795175552	s_xvi	3.9908	3.76754e-14	
1.13156604767	5.0281124115	s_xvi	3.9908	3.46773e-14	
1.13156604767	5.06827306747	s_xvi	3.9908	3.18839e-14	
1.13156604767	5.10843372345	s_xvi	3.9908	2.92866e-14	
1.13156604767	5.14859437943	s_xvi	3.9908	2.68758e-14	
1.13156604767	5.1887550354	s_xvi	3.9908	2.46429e-14	
1.13156604767	5.22891569138	s_xvi	3.9908	2.25779e-14	
1.13156604767	5.26907634735	s_xvi	3.9908	2.06702e-14	
1.13156604767	5.30923700333	s_xvi	3.9908	1.89103e-14	
1.13156604767	5.3493976593	s_xvi	3.9908	1.72889e-14	
1.13156604767	5.38955831528	s_xvi	3.9908	1.57963e-14	
1.13156604767	5.42971897125	s_xvi	3.9908	1.44235e-14	
1.13156604767	5.46987962723	s_xvi	3.9908	1.31615e-14	
1.13156604767	5.5100402832	s_xvi	3.9908	1.20034e-14	
1.13156604767	5.55020093918	s_xvi	3.9908	1.09406e-14	
1.13156604767	5.59036159515	s_xvi	3.9908	9.96609e-15	
1.13156604767	5.63052225113	s_xvi	3.9908	9.07367e-15	
1.13156604767	5.6706829071	s_xvi	3.9908	8.25594e-15	
1.13156604767	5.71084356308	s_xvi	3.9908	7.5073e-15	
1.13156604767	5.75100421906	s_xvi	3.9908	6.82234e-15	
1.13156604767	5.79116487503	s_xvi	3.9908	6.19558e-15	
1.13156604767	5.83132553101	s_xvi	3.9908	5.62295e-15	
1.13156604767	5.87148571014	s_xvi	3.9908	5.09975e-15	
1.13156604767	5.91164636612	s_xvi	3.9908	4.62192e-15	
1.13156604767	5.95180702209	s_xvi	3.9908	4.18571e-15	
1.13156604767	5.99196767807	s_xvi	3.9908	3.78767e-15	
1.13156604767	6.03212833405	s_xvi	3.9908	3.42463e-15	
1.13156604767	6.07228899002	s_xvi	3.9908	3.09367e-15	
1.13156604767	6.112449646	s_xvi	3.9908	2.79209e-15	
1.13156604767	6.15261030197	s_xvi	3.9908	2.51743e-15	
1.13156604767	6.19277095795	s_xvi	3.9908	2.26743e-15	
1.13156604767	6.23293161392	s_xvi	3.9908	2.04001e-15	
1.13156604767	6.2730922699	s_xvi	3.9908	1.83319e-15	
1.13156604767	6.31325292587	s_xvi	3.9908	1.64527e-15	
1.13156604767	6.35341358185	s_xvi	3.9908	1.47469e-15	
1.13156604767	6.39357423782	s_xvi	3.9908	1.32e-15	
1.13156604767	6.4337348938	s_xvi	3.9908	1.18e-15	
1.13156604767	6.47389554977	s_xvi	3.9908	1.05327e-15	
